atc_code,atc_name,code_length,parent_code,level,length_validation,atc_level1,atc_level2,atc_level3,atc_level4
L01EH03,tucatinib,7,L01EH,5,TRUE,L,L01,L01E,L01EH
L01EJ01,ruxolitinib,7,L01EJ,5,TRUE,L,L01,L01E,L01EJ
L01EJ02,fedratinib,7,L01EJ,5,TRUE,L,L01,L01E,L01EJ
L01EJ03,pacritinib,7,L01EJ,5,TRUE,L,L01,L01E,L01EJ
L01EJ04,momelotinib,7,L01EJ,5,TRUE,L,L01,L01E,L01EJ
L01EK01,axitinib,7,L01EK,5,TRUE,L,L01,L01E,L01EK
L01EK02,cediranib,7,L01EK,5,TRUE,L,L01,L01E,L01EK
L01EK03,tivozanib,7,L01EK,5,TRUE,L,L01,L01E,L01EK
L01EK04,fruquintinib,7,L01EK,5,TRUE,L,L01,L01E,L01EK
L01EL01,ibrutinib,7,L01EL,5,TRUE,L,L01,L01E,L01EL
L01EL02,acalabrutinib,7,L01EL,5,TRUE,L,L01,L01E,L01EL
L01EL03,zanubrutinib,7,L01EL,5,TRUE,L,L01,L01E,L01EL
L01EL04,orelabrutinib,7,L01EL,5,TRUE,L,L01,L01E,L01EL
L01EL05,pirtobrutinib,7,L01EL,5,TRUE,L,L01,L01E,L01EL
L01EM01,idelalisib,7,L01EM,5,TRUE,L,L01,L01E,L01EM
L01EM02,copanlisib,7,L01EM,5,TRUE,L,L01,L01E,L01EM
L01EM03,alpelisib,7,L01EM,5,TRUE,L,L01,L01E,L01EM
L01EM04,duvelisib,7,L01EM,5,TRUE,L,L01,L01E,L01EM
L01EM05,parsaclisib,7,L01EM,5,TRUE,L,L01,L01E,L01EM
L01EN01,erdafitinib,7,L01EN,5,TRUE,L,L01,L01E,L01EN
L01EN02,pemigatinib,7,L01EN,5,TRUE,L,L01,L01E,L01EN
L01EN03,infigratinib,7,L01EN,5,TRUE,L,L01,L01E,L01EN
L01EN04,futibatinib,7,L01EN,5,TRUE,L,L01,L01E,L01EN
L01EX01,sunitinib,7,L01EX,5,TRUE,L,L01,L01E,L01EX
L01EX02,sorafenib,7,L01EX,5,TRUE,L,L01,L01E,L01EX
L01EX03,pazopanib,7,L01EX,5,TRUE,L,L01,L01E,L01EX
L01EX04,vandetanib,7,L01EX,5,TRUE,L,L01,L01E,L01EX
L01EX05,regorafenib,7,L01EX,5,TRUE,L,L01,L01E,L01EX
L01EX06,masitinib,7,L01EX,5,TRUE,L,L01,L01E,L01EX
L01EX07,cabozantinib,7,L01EX,5,TRUE,L,L01,L01E,L01EX
L01EX08,lenvatinib,7,L01EX,5,TRUE,L,L01,L01E,L01EX
L01EX09,nintedanib,7,L01EX,5,TRUE,L,L01,L01E,L01EX
L01EX10,midostaurin,7,L01EX,5,TRUE,L,L01,L01E,L01EX
L01EX11,quizartinib,7,L01EX,5,TRUE,L,L01,L01E,L01EX
L01EX12,larotrectinib,7,L01EX,5,TRUE,L,L01,L01E,L01EX
L01EX13,gilteritinib,7,L01EX,5,TRUE,L,L01,L01E,L01EX
L01EX14,entrectinib,7,L01EX,5,TRUE,L,L01,L01E,L01EX
L01EX15,pexidartinib,7,L01EX,5,TRUE,L,L01,L01E,L01EX
L01EX17,capmatinib,7,L01EX,5,TRUE,L,L01,L01E,L01EX
L01EX18,avapritinib,7,L01EX,5,TRUE,L,L01,L01E,L01EX
L01EX19,ripretinib,7,L01EX,5,TRUE,L,L01,L01E,L01EX
L01EX21,tepotinib,7,L01EX,5,TRUE,L,L01,L01E,L01EX
L01EX22,selpercatinib,7,L01EX,5,TRUE,L,L01,L01E,L01EX
L01EX23,pralsetinib,7,L01EX,5,TRUE,L,L01,L01E,L01EX
L01EX24,surufatinib,7,L01EX,5,TRUE,L,L01,L01E,L01EX
L01EX25,umbralisib,7,L01EX,5,TRUE,L,L01,L01E,L01EX
L01EX26,sitravatinib,7,L01EX,5,TRUE,L,L01,L01E,L01EX
L01EX27,capivasertib,7,L01EX,5,TRUE,L,L01,L01E,L01EX
B01AA,Vitamin K antagonists,5,B01A,4,TRUE,B,B01,B01A,B01AA
B01AB,Heparin group,5,B01A,4,TRUE,B,B01,B01A,B01AB
B01AC,Platelet aggregation inhibitors excl. heparin,5,B01A,4,TRUE,B,B01,B01A,B01AC
B01AD,Enzymes,5,B01A,4,TRUE,B,B01,B01A,B01AD
B01AE,Direct thrombin inhibitors,5,B01A,4,TRUE,B,B01,B01A,B01AE
B01AF,Direct factor Xa inhibitors,5,B01A,4,TRUE,B,B01,B01A,B01AF
B01AX,Other antithrombotic agents,5,B01A,4,TRUE,B,B01,B01A,B01AX
B02AA,Amino acids,5,B02A,4,TRUE,B,B02,B02A,B02AA
B02AB,Proteinase inhibitors,5,B02A,4,TRUE,B,B02,B02A,B02AB
B02BA,Vitamin K,5,B02B,4,TRUE,B,B02,B02B,B02BA
B02BB,Fibrinogen,5,B02B,4,TRUE,B,B02,B02B,B02BB
B02BC,Local hemostatics,5,B02B,4,TRUE,B,B02,B02B,B02BC
B02BD,Blood coagulation factors,5,B02B,4,TRUE,B,B02,B02B,B02BD
B02BX,Other systemic hemostatics,5,B02B,4,TRUE,B,B02,B02B,B02BX
B03AA,"Iron bivalent, oral preparations",5,B03A,4,TRUE,B,B03,B03A,B03AA
B03AB,"Iron trivalent, oral preparations",5,B03A,4,TRUE,B,B03,B03A,B03AB
B03AC,"Iron, parenteral preparations",5,B03A,4,TRUE,B,B03,B03A,B03AC
B03AD,Iron in combination with folic acid,5,B03A,4,TRUE,B,B03,B03A,B03AD
B03AE,Iron in other combinations,5,B03A,4,TRUE,B,B03,B03A,B03AE
B03BA,Vitamin B12 (cyanocobalamin and analogues),5,B03B,4,TRUE,B,B03,B03B,B03BA
B03BB,Folic acid and derivatives,5,B03B,4,TRUE,B,B03,B03B,B03BB
B03XA,OTHER ANTIANEMIC PREPARATIONS,5,B03X,4,TRUE,B,B03,B03X,B03XA
B05AA,Blood substitutes and plasma protein fractions,5,B05A,4,TRUE,B,B05,B05A,B05AA
B05AX,Other blood products,5,B05A,4,TRUE,B,B05,B05A,B05AX
B05BA,Solutions for parenteral nutrition,5,B05B,4,TRUE,B,B05,B05B,B05BA
B05BB,Solutions affecting the electrolyte balance,5,B05B,4,TRUE,B,B05,B05B,B05BB
B05BC,Solutions producing osmotic diuresis,5,B05B,4,TRUE,B,B05,B05B,B05BC
B05CA,Antiinfectives,5,B05C,4,TRUE,B,B05,B05C,B05CA
B05CB,Salt solutions,5,B05C,4,TRUE,B,B05,B05C,B05CB
B05CX,Other irrigating solutions,5,B05C,4,TRUE,B,B05,B05C,B05CX
B05DA,Isotonic solutions,5,B05D,4,TRUE,B,B05,B05D,B05DA
B05DB,Hypertonic solutions,5,B05D,4,TRUE,B,B05,B05D,B05DB
B05XA,Electrolyte solutions,5,B05X,4,TRUE,B,B05,B05X,B05XA
B05XB,Amino acids,5,B05X,4,TRUE,B,B05,B05X,B05XB
B05XC,VITAMINS,5,B05X,4,TRUE,B,B05,B05X,B05XC
B05XX,Other i.v. solution additives,5,B05X,4,TRUE,B,B05,B05X,B05XX
B05ZA,"Hemodialytics, concentrates",5,B05Z,4,TRUE,B,B05,B05Z,B05ZA
B05ZB,Hemofiltrates,5,B05Z,4,TRUE,B,B05,B05Z,B05ZB
B06AA,Enzymes,5,B06A,4,TRUE,B,B06,B06A,B06AA
B06AB,Heme products,5,B06A,4,TRUE,B,B06,B06A,B06AB
B06AC,Drugs used in hereditary angioedema,5,B06A,4,TRUE,B,B06,B06A,B06AC
B06AX,OTHER HEMATOLOGICAL AGENTS,5,B06A,4,TRUE,B,B06,B06A,B06AX
D01AA,Antibiotics,5,D01A,4,TRUE,D,D01,D01A,D01AA
D01AC,Imidazole and triazole derivatives,5,D01A,4,TRUE,D,D01,D01A,D01AC
D01AE,Other antifungals for topical use,5,D01A,4,TRUE,D,D01,D01A,D01AE
D01BA,ANTIFUNGALS FOR SYSTEMIC USE,5,D01B,4,TRUE,D,D01,D01B,D01BA
D02AA,Silicone products,5,D02A,4,TRUE,D,D02,D02A,D02AA
D02AB,Zinc products,5,D02A,4,TRUE,D,D02,D02A,D02AB
D02AC,Soft paraffin and fat products,5,D02A,4,TRUE,D,D02,D02A,D02AC
D02AD,Liquid plasters,5,D02A,4,TRUE,D,D02,D02A,D02AD
D02AE,Carbamide products,5,D02A,4,TRUE,D,D02,D02A,D02AE
D02AF,Salicylic acid preparations,5,D02A,4,TRUE,D,D02,D02A,D02AF
D02AX,Other emollients and protectives,5,D02A,4,TRUE,D,D02,D02A,D02AX
D02BA,Protectives against UV-radiation for topical use,5,D02B,4,TRUE,D,D02,D02B,D02BA
D02BB,Protectives against UV-radiation for systemic use,5,D02B,4,TRUE,D,D02,D02B,D02BB
D03AA,Cod-liver oil ointments,5,D03A,4,TRUE,D,D03,D03A,D03AA
D03AX,Other cicatrizants,5,D03A,4,TRUE,D,D03,D03A,D03AX
D03BA,Proteolytic enzymes,5,D03B,4,TRUE,D,D03,D03B,D03BA
D04AA,Antihistamines for topical use,5,D04A,4,TRUE,D,D04,D04A,D04AA
D04AB,Anesthetics for topical use,5,D04A,4,TRUE,D,D04,D04A,D04AB
D04AX,Other antipruritics,5,D04A,4,TRUE,D,D04,D04A,D04AX
D05AA,Tars,5,D05A,4,TRUE,D,D05,D05A,D05AA
D05AC,Antracen derivatives,5,D05A,4,TRUE,D,D05,D05A,D05AC
D05AD,Psoralens for topical use,5,D05A,4,TRUE,D,D05,D05A,D05AD
D05AX,Other antipsoriatics for topical use,5,D05A,4,TRUE,D,D05,D05A,D05AX
D05BA,Psoralens for systemic use,5,D05B,4,TRUE,D,D05,D05B,D05BA
D05BB,Retinoids for treatment of psoriasis,5,D05B,4,TRUE,D,D05,D05B,D05BB
D05BX,Other antipsoriatics for systemic use,5,D05B,4,TRUE,D,D05,D05B,D05BX
D06AA,Tetracycline and derivatives,5,D06A,4,TRUE,D,D06,D06A,D06AA
D06AX,Other antibiotics for topical use,5,D06A,4,TRUE,D,D06,D06A,D06AX
D06BA,Sulfonamides,5,D06B,4,TRUE,D,D06,D06B,D06BA
D06BB,Antivirals,5,D06B,4,TRUE,D,D06,D06B,D06BB
D06BX,Other chemotherapeutics,5,D06B,4,TRUE,D,D06,D06B,D06BX
D07AA,"Corticosteroids, weak (group I)",5,D07A,4,TRUE,D,D07,D07A,D07AA
D07AB,"Corticosteroids, moderately potent (group II)",5,D07A,4,TRUE,D,D07,D07A,D07AB
D07AC,"Corticosteroids, potent (group III)",5,D07A,4,TRUE,D,D07,D07A,D07AC
D07AD,"Corticosteroids, very potent (group IV)",5,D07A,4,TRUE,D,D07,D07A,D07AD
D07BA,"Corticosteroids, weak, combinations with antiseptics",5,D07B,4,TRUE,D,D07,D07B,D07BA
D07BB,"Corticosteroids, moderately potent, combinations with antiseptics",5,D07B,4,TRUE,D,D07,D07B,D07BB
D07BC,"Corticosteroids, potent, combinations with antiseptics",5,D07B,4,TRUE,D,D07,D07B,D07BC
D07BD,"Corticosteroids, very potent, combinations with antiseptics",5,D07B,4,TRUE,D,D07,D07B,D07BD
D07CA,"Corticosteroids, weak, combinations with antibiotics",5,D07C,4,TRUE,D,D07,D07C,D07CA
D07CB,"Corticosteroids, moderately potent, combinations with antibiotics",5,D07C,4,TRUE,D,D07,D07C,D07CB
D07CC,"Corticosteroids, potent, combinations with antibiotics",5,D07C,4,TRUE,D,D07,D07C,D07CC
D07CD,"Corticosteroids, very potent, combinations with antibiotics",5,D07C,4,TRUE,D,D07,D07C,D07CD
D07XA,"Corticosteroids, weak, other combinations",5,D07X,4,TRUE,D,D07,D07X,D07XA
D07XB,"Corticosteroids, moderately potent, other combinations",5,D07X,4,TRUE,D,D07,D07X,D07XB
D07XC,"Corticosteroids, potent, other combinations",5,D07X,4,TRUE,D,D07,D07X,D07XC
D07XD,"Corticosteroids, very potent, other combinations",5,D07X,4,TRUE,D,D07,D07X,D07XD
D08AA,Acridine derivatives,5,D08A,4,TRUE,D,D08,D08A,D08AA
D08AB,Aluminium agents,5,D08A,4,TRUE,D,D08,D08A,D08AB
D08AC,Biguanides and amidines,5,D08A,4,TRUE,D,D08,D08A,D08AC
D08AD,Boric acid products,5,D08A,4,TRUE,D,D08,D08A,D08AD
D08AE,Phenol and derivatives,5,D08A,4,TRUE,D,D08,D08A,D08AE
D08AF,Nitrofuran derivatives,5,D08A,4,TRUE,D,D08,D08A,D08AF
D08AG,Iodine products,5,D08A,4,TRUE,D,D08,D08A,D08AG
D08AH,Quinoline derivatives,5,D08A,4,TRUE,D,D08,D08A,D08AH
D08AJ,Quaternary ammonium compounds,5,D08A,4,TRUE,D,D08,D08A,D08AJ
D08AK,Mercurial products,5,D08A,4,TRUE,D,D08,D08A,D08AK
D08AL,Silver compounds,5,D08A,4,TRUE,D,D08,D08A,D08AL
D08AX,Other antiseptics and disinfectants,5,D08A,4,TRUE,D,D08,D08A,D08AX
D09AA,Medicated dressings with antiinfectives,5,D09A,4,TRUE,D,D09,D09A,D09AA
D09AB,Zinc bandages,5,D09A,4,TRUE,D,D09,D09A,D09AB
D09AX,Soft paraffin dressings,5,D09A,4,TRUE,D,D09,D09A,D09AX
D10AA,"Corticosteroids, combinations for treatment of acne",5,D10A,4,TRUE,D,D10,D10A,D10AA
D10AB,Preparations containing sulfur,5,D10A,4,TRUE,D,D10,D10A,D10AB
D10AD,Retinoids for topical use in acne,5,D10A,4,TRUE,D,D10,D10A,D10AD
D10AE,Peroxides,5,D10A,4,TRUE,D,D10,D10A,D10AE
D10AF,Antiinfectives for treatment of acne,5,D10A,4,TRUE,D,D10,D10A,D10AF
D10AX,Other anti-acne preparations for topical use,5,D10A,4,TRUE,D,D10,D10A,D10AX
D10BA,Retinoids for treatment of acne,5,D10B,4,TRUE,D,D10,D10B,D10BA
D10BX,Other anti-acne preparations for systemic use,5,D10B,4,TRUE,D,D10,D10B,D10BX
D11AA,Antihidrotics,5,D11A,4,TRUE,D,D11,D11A,D11AA
D11AC,Medicated shampoos,5,D11A,4,TRUE,D,D11,D11A,D11AC
D11AE,Androgens for topical use,5,D11A,4,TRUE,D,D11,D11A,D11AE
D11AF,Wart and anti-corn preparations,5,D11A,4,TRUE,D,D11,D11A,D11AF
D11AH,"Agents for dermatitis, excluding corticosteroids",5,D11A,4,TRUE,D,D11,D11A,D11AH
D11AX,Other dermatologicals,5,D11A,4,TRUE,D,D11,D11A,D11AX
G01AA,Antibiotics,5,G01A,4,TRUE,G,G01,G01A,G01AA
G01AB,Arsenic compounds,5,G01A,4,TRUE,G,G01,G01A,G01AB
G01AC,Quinoline derivatives,5,G01A,4,TRUE,G,G01,G01A,G01AC
G01AD,Organic acids,5,G01A,4,TRUE,G,G01,G01A,G01AD
G01AE,Sulfonamides,5,G01A,4,TRUE,G,G01,G01A,G01AE
G01AF,Imidazole derivatives,5,G01A,4,TRUE,G,G01,G01A,G01AF
G01AG,Triazole derivatives,5,G01A,4,TRUE,G,G01,G01A,G01AG
G01AX,Other antiinfectives and antiseptics,5,G01A,4,TRUE,G,G01,G01A,G01AX
G01BA,Antibiotics and corticosteroids,5,G01B,4,TRUE,G,G01,G01B,G01BA
G01BC,Quinoline derivatives and corticosteroids,5,G01B,4,TRUE,G,G01,G01B,G01BC
G01BD,Antiseptics and corticosteroids,5,G01B,4,TRUE,G,G01,G01B,G01BD
G01BE,Sulfonamides and corticosteroids,5,G01B,4,TRUE,G,G01,G01B,G01BE
G01BF,Imidazole derivatives and corticosteroids,5,G01B,4,TRUE,G,G01,G01B,G01BF
G02AB,Ergot alkaloids,5,G02A,4,TRUE,G,G02,G02A,G02AB
G02AC,"Ergot alkaloids and oxytocin incl. analogues, in combination",5,G02A,4,TRUE,G,G02,G02A,G02AC
G02AD,Prostaglandins,5,G02A,4,TRUE,G,G02,G02A,G02AD
G02AX,Other uterotonics,5,G02A,4,TRUE,G,G02,G02A,G02AX
G02BA,Intrauterine contraceptives,5,G02B,4,TRUE,G,G02,G02B,G02BA
G02BB,Intravaginal contraceptives,5,G02B,4,TRUE,G,G02,G02B,G02BB
G02CA,"Sympathomimetics, labour repressants",5,G02C,4,TRUE,G,G02,G02C,G02CA
G02CB,Prolactine inhibitors,5,G02C,4,TRUE,G,G02,G02C,G02CB
G02CC,Antiinflammatory products for vaginal administration,5,G02C,4,TRUE,G,G02,G02C,G02CC
G02CX,OTHER GYNECOLOGICALS,5,G02C,4,TRUE,G,G02,G02C,G02CX
G03AA,"Progestogens and estrogens, fixed combinations",5,G03A,4,TRUE,G,G03,G03A,G03AA
G03AB,"Progestogens and estrogens, sequential preparations",5,G03A,4,TRUE,G,G03,G03A,G03AB
G03AC,Progestogens,5,G03A,4,TRUE,G,G03,G03A,G03AC
G03AD,Emergency contraceptives,5,G03A,4,TRUE,G,G03,G03A,G03AD
G03BA,3-oxoandrosten (4) derivatives,5,G03B,4,TRUE,G,G03,G03B,G03BA
G03BB,5-androstanon (3) derivatives,5,G03B,4,TRUE,G,G03,G03B,G03BB
G03CA,"Natural and semisynthetic estrogens, plain",5,G03C,4,TRUE,G,G03,G03C,G03CA
G03CB,"Synthetic estrogens, plain",5,G03C,4,TRUE,G,G03,G03C,G03CB
G03CC,"Estrogens, combinations with other drugs",5,G03C,4,TRUE,G,G03,G03C,G03CC
G03CX,Other estrogens,5,G03C,4,TRUE,G,G03,G03C,G03CX
G03DA,Pregnen (4) derivatives,5,G03D,4,TRUE,G,G03,G03D,G03DA
G03DB,Pregnadien derivatives,5,G03D,4,TRUE,G,G03,G03D,G03DB
G03DC,Estren derivatives,5,G03D,4,TRUE,G,G03,G03D,G03DC
G03EA,Androgens and estrogens,5,G03E,4,TRUE,G,G03,G03E,G03EA
G03EB,"Androgen, progestogen and estrogen in combination",5,G03E,4,TRUE,G,G03,G03E,G03EB
G03EK,Androgens and female sex hormones in combination with other drugs,5,G03E,4,TRUE,G,G03,G03E,G03EK
G03FA,"Progestogens and estrogens, fixed combinations",5,G03F,4,TRUE,G,G03,G03F,G03FA
G03FB,"Progestogens and estrogens, sequential preparations",5,G03F,4,TRUE,G,G03,G03F,G03FB
G03GA,Gonadotropins,5,G03G,4,TRUE,G,G03,G03G,G03GA
G03GB,"Ovulation stimulants, synthetic",5,G03G,4,TRUE,G,G03,G03G,G03GB
G03HA,"Antiandrogens, plain",5,G03H,4,TRUE,G,G03,G03H,G03HA
G03HB,Antiandrogens and estrogens,5,G03H,4,TRUE,G,G03,G03H,G03HB
G03XA,Antigonadotropins and similar agents,5,G03X,4,TRUE,G,G03,G03X,G03XA
G03XB,Progesterone receptor modulators,5,G03X,4,TRUE,G,G03,G03X,G03XB
G03XC,Selective estrogen receptor modulators,5,G03X,4,TRUE,G,G03,G03X,G03XC
G03XX,OTHER SEX HORMONES AND MODULATORS OF THE GENITAL SYSTEM,5,G03X,4,TRUE,G,G03,G03X,G03XX
G04BA,Acidifiers,5,G04B,4,TRUE,G,G04,G04B,G04BA
G04BC,Urinary concrement solvents,5,G04B,4,TRUE,G,G04,G04B,G04BC
G04BD,Drugs for urinary frequency and incontinence,5,G04B,4,TRUE,G,G04,G04B,G04BD
G04BE,Drugs used in erectile dysfunction,5,G04B,4,TRUE,G,G04,G04B,G04BE
G04BX,Other urologicals,5,G04B,4,TRUE,G,G04,G04B,G04BX
G04CA,Alpha-adrenoreceptor antagonists,5,G04C,4,TRUE,G,G04,G04C,G04CA
G04CB,Testosterone-5-alpha reductase inhibitors,5,G04C,4,TRUE,G,G04,G04C,G04CB
G04CX,Other drugs used in benign prostatic hypertrophy,5,G04C,4,TRUE,G,G04,G04C,G04CX
H01AA,ACTH,5,H01A,4,TRUE,H,H01,H01A,H01AA
H01AB,Thyrotropin,5,H01A,4,TRUE,H,H01,H01A,H01AB
H01AC,Somatropin and somatropin agonists,5,H01A,4,TRUE,H,H01,H01A,H01AC
H01AX,Other anterior pituitary lobe hormones and analogues,5,H01A,4,TRUE,H,H01,H01A,H01AX
H01BA,Vasopressin and analogues,5,H01B,4,TRUE,H,H01,H01B,H01BA
H01BB,Oxytocin and analogues,5,H01B,4,TRUE,H,H01,H01B,H01BB
H01CA,Gonadotropin-releasing hormones,5,H01C,4,TRUE,H,H01,H01C,H01CA
H01CB,Somatostatin and analogues,5,H01C,4,TRUE,H,H01,H01C,H01CB
H01CC,Anti-gonadotropin-releasing hormones,5,H01C,4,TRUE,H,H01,H01C,H01CC
H02AA,Mineralocorticoids,5,H02A,4,TRUE,H,H02,H02A,H02AA
H02AB,Glucocorticoids,5,H02A,4,TRUE,H,H02,H02A,H02AB
H02BX,"CORTICOSTEROIDS FOR SYSTEMIC USE, COMBINATIONS",5,H02B,4,TRUE,H,H02,H02B,H02BX
H02CA,Anticorticosteroids,5,H02C,4,TRUE,H,H02,H02C,H02CA
H03AA,Thyroid hormones,5,H03A,4,TRUE,H,H03,H03A,H03AA
H03BA,Thiouracils,5,H03B,4,TRUE,H,H03,H03B,H03BA
H03BB,Sulfur-containing imidazole derivatives,5,H03B,4,TRUE,H,H03,H03B,H03BB
H03BC,Perchlorates,5,H03B,4,TRUE,H,H03,H03B,H03BC
H03BX,Other antithyroid preparations,5,H03B,4,TRUE,H,H03,H03B,H03BX
H03CA,IODINE THERAPY,5,H03C,4,TRUE,H,H03,H03C,H03CA
H04AA,GLYCOGENOLYTIC HORMONES,5,H04A,4,TRUE,H,H04,H04A,H04AA
H05AA,PARATHYROID HORMONES AND ANALOGUES,5,H05A,4,TRUE,H,H05,H05A,H05AA
H05BA,Calcitonin preparations,5,H05B,4,TRUE,H,H05,H05B,H05BA
H05BX,Other anti-parathyroid agents,5,H05B,4,TRUE,H,H05,H05B,H05BX
L01AA,Nitrogen mustard analogues,5,L01A,4,TRUE,L,L01,L01A,L01AA
L01AB,Alkyl sulfonates,5,L01A,4,TRUE,L,L01,L01A,L01AB
L01AC,Ethylene imines,5,L01A,4,TRUE,L,L01,L01A,L01AC
L01AD,Nitrosoureas,5,L01A,4,TRUE,L,L01,L01A,L01AD
L01AG,Epoxides,5,L01A,4,TRUE,L,L01,L01A,L01AG
L01AX,Other alkylating agents,5,L01A,4,TRUE,L,L01,L01A,L01AX
L01BA,Folic acid analogues,5,L01B,4,TRUE,L,L01,L01B,L01BA
L01BB,Purine analogues,5,L01B,4,TRUE,L,L01,L01B,L01BB
L01BC,Pyrimidine analogues,5,L01B,4,TRUE,L,L01,L01B,L01BC
L01CA,Vinca alkaloids and analogues,5,L01C,4,TRUE,L,L01,L01C,L01CA
L01CB,Podophyllotoxin derivatives,5,L01C,4,TRUE,L,L01,L01C,L01CB
L01CC,Colchicine derivatives,5,L01C,4,TRUE,L,L01,L01C,L01CC
L01CD,Taxanes,5,L01C,4,TRUE,L,L01,L01C,L01CD
L01CE,Topoisomerase 1 (TOP1) inhibitors,5,L01C,4,TRUE,L,L01,L01C,L01CE
L01CX,Other plant alkaloids and natural products,5,L01C,4,TRUE,L,L01,L01C,L01CX
L01DA,Actinomycines,5,L01D,4,TRUE,L,L01,L01D,L01DA
L01DB,Anthracyclines and related substances,5,L01D,4,TRUE,L,L01,L01D,L01DB
L01DC,Other cytotoxic antibiotics,5,L01D,4,TRUE,L,L01,L01D,L01DC
L01EA,BCR-ABL tyrosine kinase inhibitors,5,L01E,4,TRUE,L,L01,L01E,L01EA
L01EB,Epidermal growth factor receptor (EGFR) tyrosine kinase inhibitors,5,L01E,4,TRUE,L,L01,L01E,L01EB
L01EC,B-Raf serine-threonine kinase (BRAF) inhibitors,5,L01E,4,TRUE,L,L01,L01E,L01EC
L01ED,Anaplastic lymphoma kinase (ALK) inhibitors,5,L01E,4,TRUE,L,L01,L01E,L01ED
L01EE,Mitogen-activated protein kinase (MEK) inhibitors,5,L01E,4,TRUE,L,L01,L01E,L01EE
L01EF,Cyclin-dependent kinase (CDK) inhibitors,5,L01E,4,TRUE,L,L01,L01E,L01EF
L01EG,Mammalian target of rapamycin (mTOR) kinase inhibitors,5,L01E,4,TRUE,L,L01,L01E,L01EG
L01EH,Human epidermal growth factor receptor 2 (HER2) tyrosine kinase inhibitors,5,L01E,4,TRUE,L,L01,L01E,L01EH
L01EJ,Janus-associated kinase (JAK) inhibitors,5,L01E,4,TRUE,L,L01,L01E,L01EJ
L01EK,Vascular endothelial growth factor receptor (VEGFR) tyrosine kinase inhibitors,5,L01E,4,TRUE,L,L01,L01E,L01EK
L01EL,Bruton's tyrosine kinase (BTK) inhibitors,5,L01E,4,TRUE,L,L01,L01E,L01EL
L01EM,Phosphatidylinositol-3-kinase (Pi3K) inhibitors,5,L01E,4,TRUE,L,L01,L01E,L01EM
L01EN,Fibroblast growth factor receptor (FGFR) tyrosine kinase inhibitors,5,L01E,4,TRUE,L,L01,L01E,L01EN
L01EX,Other protein kinase inhibitors,5,L01E,4,TRUE,L,L01,L01E,L01EX
L01FA,CD20 (Clusters of Differentiation 20) inhibitors,5,L01F,4,TRUE,L,L01,L01F,L01FA
L01FB,CD22 (Clusters of Differentiation 22) inhibitors,5,L01F,4,TRUE,L,L01,L01F,L01FB
L01FC,CD38 (Clusters of Differentiation 38) inhibitors,5,L01F,4,TRUE,L,L01,L01F,L01FC
L01FD,HER2 (Human Epidermal Growth Factor Receptor 2) inhibitors,5,L01F,4,TRUE,L,L01,L01F,L01FD
L01FE,EGFR (Epidermal Growth Factor Receptor) inhibitors,5,L01F,4,TRUE,L,L01,L01F,L01FE
L01FF,PD-1/PD-L1 (Programmed cell death protein 1/death ligand 1) inhibitors,5,L01F,4,TRUE,L,L01,L01F,L01FF
L01FG,VEGF/VEGFR (Vascular Endothelial Growth Factor) inhibitors,5,L01F,4,TRUE,L,L01,L01F,L01FG
L01FX,Other monoclonal antibodies and antibody drug conjugates,5,L01F,4,TRUE,L,L01,L01F,L01FX
L01FY,Combinations of monoclonal antibodies and antibody drug conjugates,5,L01F,4,TRUE,L,L01,L01F,L01FY
L01XA,Platinum compounds,5,L01X,4,TRUE,L,L01,L01X,L01XA
L01XB,Methylhydrazines,5,L01X,4,TRUE,L,L01,L01X,L01XB
L01XD,Sensitizers used in photodynamic/radiation therapy,5,L01X,4,TRUE,L,L01,L01X,L01XD
L01XF,Retinoids for cancer treatment,5,L01X,4,TRUE,L,L01,L01X,L01XF
L01XG,Proteasome inhibitors,5,L01X,4,TRUE,L,L01,L01X,L01XG
L01XH,Histone deacetylase (HDAC) inhibitors,5,L01X,4,TRUE,L,L01,L01X,L01XH
L01XJ,Hedgehog pathway inhibitors,5,L01X,4,TRUE,L,L01,L01X,L01XJ
L01XK,Poly (ADP-ribose) polymerase (PARP) inhibitors,5,L01X,4,TRUE,L,L01,L01X,L01XK
L01XL,Antineoplastic cell and gene therapy,5,L01X,4,TRUE,L,L01,L01X,L01XL
L01XX,OTHER ANTINEOPLASTIC AGENTS,5,L01X,4,TRUE,L,L01,L01X,L01XX
L01XY,Combinations of antineoplastic agents,5,L01X,4,TRUE,L,L01,L01X,L01XY
L02AA,ESTROGENS,5,L02A,4,TRUE,L,L02,L02A,L02AA
L02AB,Progestogens,5,L02A,4,TRUE,L,L02,L02A,L02AB
L02AE,Gonadotropin releasing hormone analogues,5,L02A,4,TRUE,L,L02,L02A,L02AE
L02AX,Other hormones,5,L02A,4,TRUE,L,L02,L02A,L02AX
L02BA,Anti-estrogens,5,L02B,4,TRUE,L,L02,L02B,L02BA
L02BB,Anti-androgens,5,L02B,4,TRUE,L,L02,L02B,L02BB
L02BG,Aromatase inhibitors,5,L02B,4,TRUE,L,L02,L02B,L02BG
L02BX,Other hormone antagonists and related agents,5,L02B,4,TRUE,L,L02,L02B,L02BX
L03AA,Colony stimulating factors,5,L03A,4,TRUE,L,L03,L03A,L03AA
L03AB,Interferons,5,L03A,4,TRUE,L,L03,L03A,L03AB
